order_id,customer_id,order_date,product_name,category,quantity,unit_price
ORD-10319,CUST-833,2026-01-23 02:32:51,Blender,Home & Garden,1,49.99
ORD-10320,CUST-379,2026-03-07 11:02:35,Dumbbells,Sports,3,59.99
ORD-10321,CUST-583,2026-03-26 05:21:27,Sneakers,Clothing,1,79.99
ORD-10322,CUST-248,2026-03-20 07:36:28,Yoga Mat,Sports,1,29.99
ORD-10323,CUST-713,2026-01-28 07:09:28,Action Figure,Toys,2,14.99
ORD-10324,CUST-239,2026-04-18 22:52:55,4K Monitor,Electronics,1,299.99
ORD-10325,CUST-524,2026-03-28 16:25:06,Tool Set,Home & Garden,4,129.99
ORD-10326,CUST-619,2026-03-08 01:57:09,Coffee Maker,Home & Garden,3,69.99
ORD-10327,CUST-389,2026-03-14 20:16:55,Blender,Home & Garden,3,49.99
ORD-10328,CUST-693,2026-02-18 15:50:42,Running Shoes,Sports,3,99.99
ORD-10329,CUST-557,2026-01-22 15:40:26,Board Game,Toys,1,39.99
ORD-10330,CUST-440,2026-02-09 10:57:33,Board Game,Toys,2,39.99
ORD-10331,CUST-486,2026-03-30 18:14:48,Tennis Racket,Sports,4,119.99
ORD-10332,CUST-293,2025-11-15 15:46:52,Sneakers,Clothing,1,79.99
ORD-10333,CUST-339,2025-12-25 09:17:53,Dumbbells,Sports,1,59.99
ORD-10334,CUST-862,2025-12-02 16:03:42,Running Shoes,Sports,2,99.99
ORD-10335,CUST-490,2025-11-30 09:20:02,Yoga Mat,Sports,5,29.99
ORD-10336,CUST-767,2026-04-09 13:06:52,T-Shirt,Clothing,1,19.99
ORD-10337,CUST-137,2026-03-25 01:18:03,T-Shirt,Clothing,1,19.99
ORD-10338,CUST-704,2026-02-26 00:15:45,Tool Set,Home & Garden,3,129.99
ORD-10339,CUST-550,2025-12-20 08:43:39,Mechanical Keyboard,Electronics,1,89.99
ORD-10340,CUST-567,2026-02-28 06:28:50,Wireless Earbuds,Electronics,2,49.99
ORD-10341,CUST-519,2026-02-25 22:03:34,T-Shirt,Clothing,1,19.99
ORD-10342,CUST-371,2026-01-07 23:22:32,Tool Set,Home & Garden,2,129.99
ORD-10343,CUST-507,2026-02-20 14:58:15,4K Monitor,Electronics,3,299.99
ORD-10344,CUST-790,2026-02-15 16:35:41,Board Game,Toys,1,39.99
ORD-10345,CUST-424,2026-03-15 07:40:00,Running Shoes,Sports,3,99.99
ORD-10346,CUST-136,2026-03-17 12:13:33,RC Car,Toys,1,49.99
ORD-10347,CUST-746,2025-12-02 08:59:57,Blender,Home & Garden,5,49.99
ORD-10348,CUST-864,2026-02-12 05:34:50,4K Monitor,Electronics,1,299.99
ORD-10349,CUST-200,2026-03-16 11:06:25,Mechanical Keyboard,Electronics,1,89.99
ORD-10350,CUST-810,2026-03-01 17:45:54,Blender,Home & Garden,4,49.99
ORD-10351,CUST-147,2026-04-09 15:31:03,Tool Set,Home & Garden,2,129.99
ORD-10352,CUST-400,2026-03-20 03:36:29,Planter,Home & Garden,1,24.99
ORD-10353,CUST-249,2026-01-05 17:16:20,Sneakers,Clothing,1,79.99
ORD-10354,CUST-679,2025-12-11 21:05:49,Jeans,Clothing,1,49.99
ORD-10355,CUST-180,2026-03-18 08:01:27,RC Car,Toys,3,49.99
ORD-10356,CUST-734,2025-11-23 08:53:37,Sneakers,Clothing,1,79.99
ORD-10357,CUST-697,2026-03-11 19:51:09,T-Shirt,Clothing,1,19.99
ORD-10358,CUST-753,2026-04-17 14:24:24,Coffee Maker,Home & Garden,1,69.99
ORD-10359,CUST-782,2026-03-10 14:39:04,Wireless Earbuds,Electronics,3,49.99
ORD-10360,CUST-576,2026-02-14 05:00:01,Blender,Home & Garden,2,49.99
ORD-10361,CUST-261,2026-03-18 10:21:55,4K Monitor,Electronics,1,299.99
ORD-10362,CUST-453,2026-02-23 21:53:44,Puzzle,Toys,1,19.99
ORD-10363,CUST-534,2026-03-07 00:30:16,Coffee Maker,Home & Garden,1,69.99
ORD-10364,CUST-409,2026-04-17 17:09:21,Jacket,Clothing,5,89.99
ORD-10365,CUST-594,2026-02-13 21:49:25,Mechanical Keyboard,Electronics,1,89.99
ORD-10366,CUST-685,2026-04-19 12:50:26,Planter,Home & Garden,1,24.99
ORD-10367,CUST-816,2026-04-14 07:58:29,Blender,Home & Garden,1,49.99
ORD-10368,CUST-774,2026-01-12 17:01:29,Yoga Mat,Sports,1,29.99
ORD-10369,CUST-679,2025-12-11 11:14:12,Smartwatch,Electronics,4,149.99
ORD-10370,CUST-863,2025-12-21 04:54:22,Running Shoes,Sports,3,99.99
ORD-10371,CUST-393,2025-11-18 08:38:51,Sneakers,Clothing,2,79.99
ORD-10372,CUST-460,2025-12-19 09:06:09,Sneakers,Clothing,2,79.99
ORD-10373,CUST-735,2026-03-22 19:43:44,Coffee Maker,Home & Garden,2,69.99
ORD-10374,CUST-838,2025-12-12 02:07:35,T-Shirt,Clothing,2,19.99
ORD-10375,CUST-742,2026-02-03 17:20:42,Smartwatch,Electronics,1,149.99
ORD-10376,CUST-551,2026-04-08 12:19:02,Smartwatch,Electronics,1,149.99
ORD-10377,CUST-849,2025-11-21 12:31:14,T-Shirt,Clothing,1,19.99
ORD-10378,CUST-402,2026-04-05 12:12:29,Tool Set,Home & Garden,2,129.99
ORD-10379,CUST-279,2026-01-28 14:59:11,Jacket,Clothing,1,89.99
ORD-10380,CUST-652,2025-12-25 22:30:12,Planter,Home & Garden,1,24.99
ORD-10381,CUST-379,2026-03-24 07:26:10,Jeans,Clothing,1,49.99
ORD-10382,CUST-593,2026-03-16 19:30:50,Blender,Home & Garden,2,49.99
ORD-10383,CUST-446,2026-04-11 16:11:33,Mechanical Keyboard,Electronics,1,89.99
ORD-10384,CUST-177,2026-03-28 09:18:21,T-Shirt,Clothing,2,19.99
ORD-10385,CUST-331,2026-04-04 09:49:16,Yoga Mat,Sports,5,29.99
ORD-10386,CUST-670,2026-01-28 15:43:04,Planter,Home & Garden,1,24.99
ORD-10387,CUST-504,2026-01-08 21:14:12,Wireless Earbuds,Electronics,1,49.99
ORD-10388,CUST-226,2026-03-30 00:15:40,Tennis Racket,Sports,1,119.99
ORD-10389,CUST-866,2026-04-04 17:53:40,Coffee Maker,Home & Garden,1,69.99
ORD-10390,CUST-753,2026-04-22 04:56:26,Planter,Home & Garden,1,24.99
ORD-10391,CUST-339,2026-02-17 16:27:52,Running Shoes,Sports,1,99.99
ORD-10392,CUST-674,2026-02-11 20:24:30,Tool Set,Home & Garden,4,129.99
ORD-10393,CUST-326,2026-04-01 16:02:10,4K Monitor,Electronics,2,299.99
ORD-10394,CUST-575,2026-02-07 03:26:40,Blender,Home & Garden,2,49.99
ORD-10395,CUST-219,2026-04-16 17:15:05,T-Shirt,Clothing,1,19.99
ORD-10396,CUST-138,2026-04-09 20:00:10,Blender,Home & Garden,5,49.99
ORD-10397,CUST-218,2026-02-19 22:59:47,Mechanical Keyboard,Electronics,1,89.99
ORD-10398,CUST-650,2026-03-30 00:54:00,T-Shirt,Clothing,1,19.99
ORD-10399,CUST-479,2026-03-30 10:02:30,Board Game,Toys,1,39.99
ORD-10400,CUST-860,2025-12-21 20:46:33,T-Shirt,Clothing,3,19.99
ORD-10401,CUST-770,2026-04-14 01:37:07,Mechanical Keyboard,Electronics,3,89.99
ORD-10402,CUST-730,2026-03-02 00:12:08,Dumbbells,Sports,4,59.99
ORD-10403,CUST-386,2026-04-06 16:47:52,Smartwatch,Electronics,2,149.99
ORD-10404,CUST-322,2026-02-03 21:26:56,Tennis Racket,Sports,1,119.99
ORD-10405,CUST-341,2026-04-13 09:36:17,Planter,Home & Garden,1,24.99
ORD-10406,CUST-802,2026-02-14 08:34:30,Planter,Home & Garden,1,24.99
ORD-10407,CUST-760,2025-11-12 19:13:40,Planter,Home & Garden,1,24.99
ORD-10408,CUST-382,2026-04-14 08:02:45,Jacket,Clothing,5,89.99
ORD-10409,CUST-565,2025-12-18 10:43:47,4K Monitor,Electronics,2,299.99
ORD-10410,CUST-757,2026-02-03 18:38:14,RC Car,Toys,5,49.99
ORD-10411,CUST-151,2026-04-18 12:15:03,Tool Set,Home & Garden,1,129.99
ORD-10412,CUST-228,2026-04-18 13:27:32,Puzzle,Toys,1,19.99
ORD-10413,CUST-883,2026-03-10 08:50:52,Board Game,Toys,1,39.99
ORD-10414,CUST-321,2026-03-17 03:23:17,Sneakers,Clothing,1,79.99
ORD-10415,CUST-251,2026-02-22 14:25:58,RC Car,Toys,1,49.99
ORD-10416,CUST-248,2026-01-30 12:43:57,T-Shirt,Clothing,1,19.99
ORD-10417,CUST-278,2026-02-05 06:07:23,Mechanical Keyboard,Electronics,2,89.99
ORD-10418,CUST-126,2026-03-21 16:12:38,T-Shirt,Clothing,1,19.99
ORD-10419,CUST-343,2026-03-30 04:38:45,Puzzle,Toys,1,19.99
ORD-10420,CUST-278,2026-04-03 05:02:02,Coffee Maker,Home & Garden,1,69.99
ORD-10421,CUST-859,2026-04-03 00:16:13,Dumbbells,Sports,1,59.99
ORD-10422,CUST-863,2025-12-18 10:09:12,4K Monitor,Electronics,1,299.99
ORD-10423,CUST-896,2026-02-28 15:06:27,Planter,Home & Garden,1,24.99
ORD-10424,CUST-211,2025-12-07 05:55:38,Tennis Racket,Sports,1,119.99
ORD-10425,CUST-729,2026-03-07 11:55:25,Smartwatch,Electronics,2,149.99
ORD-10426,CUST-774,2026-02-21 16:02:30,Action Figure,Toys,1,14.99
ORD-10427,CUST-758,2026-04-12 15:43:06,Wireless Earbuds,Electronics,1,49.99
ORD-10428,CUST-590,2026-02-08 16:35:00,Yoga Mat,Sports,1,29.99
ORD-10429,CUST-210,2025-12-25 15:35:20,Running Shoes,Sports,2,99.99
ORD-10430,CUST-554,2026-01-01 03:04:25,4K Monitor,Electronics,3,299.99
ORD-10431,CUST-429,2026-03-31 03:19:41,RC Car,Toys,1,49.99
ORD-10432,CUST-229,2026-03-15 14:10:41,Coffee Maker,Home & Garden,2,69.99
ORD-10433,CUST-699,2025-12-21 07:14:58,Board Game,Toys,2,39.99
ORD-10434,CUST-490,2025-12-16 06:20:57,RC Car,Toys,1,49.99
ORD-10435,CUST-564,2026-03-24 18:22:15,Action Figure,Toys,2,14.99
ORD-10436,CUST-201,2025-12-12 14:48:07,Mechanical Keyboard,Electronics,3,89.99
ORD-10437,CUST-766,2026-04-06 05:51:33,Board Game,Toys,2,39.99
ORD-10438,CUST-320,2026-03-25 07:56:58,Dumbbells,Sports,1,59.99
ORD-10439,CUST-333,2025-12-15 09:38:10,Dumbbells,Sports,1,59.99
ORD-10440,CUST-564,2025-12-16 11:46:52,Yoga Mat,Sports,1,29.99
ORD-10441,CUST-197,2026-04-21 20:32:34,Tool Set,Home & Garden,1,129.99
ORD-10442,CUST-781,2026-02-12 04:22:26,Coffee Maker,Home & Garden,1,69.99
ORD-10443,CUST-256,2026-02-11 15:31:52,Running Shoes,Sports,1,99.99
ORD-10444,CUST-187,2026-04-05 08:12:42,4K Monitor,Electronics,1,299.99
ORD-10445,CUST-862,2026-04-18 06:00:42,Planter,Home & Garden,3,24.99
ORD-10446,CUST-669,2026-04-21 19:09:15,Smartwatch,Electronics,1,149.99
ORD-10447,CUST-675,2026-03-30 07:08:40,Board Game,Toys,1,39.99
ORD-10448,CUST-225,2026-02-12 11:23:11,Dumbbells,Sports,1,59.99
ORD-10449,CUST-781,2025-12-16 01:49:36,Dumbbells,Sports,3,59.99
ORD-10450,CUST-838,2026-04-01 17:50:06,Smartwatch,Electronics,5,149.99
ORD-10451,CUST-714,2026-03-08 13:40:52,Blender,Home & Garden,1,49.99
ORD-10452,CUST-691,2026-02-19 07:12:54,Action Figure,Toys,1,14.99
ORD-10453,CUST-772,2026-04-14 10:15:10,Running Shoes,Sports,1,99.99
ORD-10454,CUST-210,2025-12-24 02:03:29,Planter,Home & Garden,3,24.99
ORD-10455,CUST-476,2026-02-28 09:35:16,Mechanical Keyboard,Electronics,2,89.99
ORD-10456,CUST-687,2025-11-13 05:48:34,Sneakers,Clothing,3,79.99
ORD-10457,CUST-674,2026-02-25 06:55:06,RC Car,Toys,2,49.99
ORD-10458,CUST-758,2025-12-06 18:33:41,Board Game,Toys,1,39.99
ORD-10459,CUST-773,2025-12-26 02:36:05,Coffee Maker,Home & Garden,1,69.99
ORD-10460,CUST-379,2025-12-25 18:29:07,Blender,Home & Garden,4,49.99
ORD-10461,CUST-459,2026-03-19 02:16:39,Wireless Earbuds,Electronics,1,49.99
ORD-10462,CUST-246,2026-03-29 12:51:02,Puzzle,Toys,2,19.99
ORD-10463,CUST-171,2026-03-11 13:03:11,T-Shirt,Clothing,2,19.99
ORD-10464,CUST-131,2026-04-19 15:00:12,4K Monitor,Electronics,2,299.99
ORD-10465,CUST-320,2026-02-12 06:29:27,Yoga Mat,Sports,1,29.99
ORD-10466,CUST-449,2026-01-29 06:37:36,Jeans,Clothing,1,49.99
ORD-10467,CUST-838,2026-04-10 19:40:51,Tool Set,Home & Garden,2,129.99
ORD-10468,CUST-681,2026-01-18 04:15:01,RC Car,Toys,1,49.99
ORD-10469,CUST-153,2026-04-19 17:18:54,T-Shirt,Clothing,1,19.99
ORD-10470,CUST-732,2025-11-13 21:46:01,Smartwatch,Electronics,2,149.99
ORD-10471,CUST-378,2026-04-20 07:56:21,Tennis Racket,Sports,2,119.99
ORD-10472,CUST-597,2025-12-01 10:58:37,RC Car,Toys,1,49.99
ORD-10473,CUST-379,2026-04-12 23:35:41,Jacket,Clothing,2,89.99
ORD-10474,CUST-216,2026-03-04 19:40:40,Planter,Home & Garden,1,24.99
ORD-10475,CUST-390,2026-04-22 10:16:32,Puzzle,Toys,1,19.99
ORD-10476,CUST-783,2025-12-12 23:02:56,Blender,Home & Garden,1,49.99
ORD-10477,CUST-504,2026-03-08 00:30:08,RC Car,Toys,1,49.99
ORD-10478,CUST-309,2026-04-20 06:40:30,Blender,Home & Garden,4,49.99
ORD-10479,CUST-885,2026-03-04 05:57:37,T-Shirt,Clothing,2,19.99
ORD-10480,CUST-396,2026-03-16 20:45:19,Tool Set,Home & Garden,1,129.99
ORD-10481,CUST-609,2026-03-24 04:52:39,Dumbbells,Sports,1,59.99
ORD-10482,CUST-489,2026-02-23 10:01:40,Board Game,Toys,2,39.99
ORD-10483,CUST-612,2026-03-16 15:44:25,Board Game,Toys,3,39.99
ORD-10484,CUST-462,2026-03-11 15:43:34,4K Monitor,Electronics,1,299.99
ORD-10485,CUST-859,2026-04-13 22:26:46,Smartwatch,Electronics,1,149.99
ORD-10486,CUST-570,2025-12-02 10:26:34,4K Monitor,Electronics,3,299.99
ORD-10487,CUST-689,2026-01-28 11:21:21,Dumbbells,Sports,1,59.99
ORD-10488,CUST-826,2026-04-18 13:01:31,Dumbbells,Sports,1,59.99
ORD-10489,CUST-514,2026-04-12 21:34:56,Wireless Earbuds,Electronics,5,49.99
ORD-10490,CUST-275,2026-02-23 13:36:00,RC Car,Toys,1,49.99
ORD-10491,CUST-806,2026-03-15 19:26:01,Planter,Home & Garden,1,24.99
ORD-10492,CUST-208,2026-01-27 20:42:45,Sneakers,Clothing,1,79.99
ORD-10493,CUST-510,2026-01-11 03:12:33,Action Figure,Toys,1,14.99
ORD-10494,CUST-417,2026-02-24 15:13:12,Tool Set,Home & Garden,1,129.99
ORD-10495,CUST-897,2026-02-09 01:27:18,Jeans,Clothing,1,49.99
ORD-10496,CUST-748,2026-03-11 13:51:56,Mechanical Keyboard,Electronics,1,89.99
ORD-10497,CUST-298,2025-12-14 05:57:17,Planter,Home & Garden,1,24.99
ORD-10498,CUST-760,2026-04-20 17:49:57,T-Shirt,Clothing,1,19.99
ORD-10499,CUST-249,2026-04-21 19:36:37,Coffee Maker,Home & Garden,1,69.99
ORD-10500,CUST-716,2026-03-24 11:07:15,T-Shirt,Clothing,2,19.99
ORD-10501,CUST-771,2026-03-05 20:32:31,4K Monitor,Electronics,1,299.99
ORD-10502,CUST-891,2026-02-02 04:56:22,Running Shoes,Sports,1,99.99
ORD-10503,CUST-677,2026-04-05 10:35:45,Puzzle,Toys,1,19.99
ORD-10504,CUST-678,2026-03-23 00:13:59,RC Car,Toys,1,49.99
ORD-10505,CUST-742,2026-01-05 15:34:21,Tool Set,Home & Garden,1,129.99
ORD-10506,CUST-169,2026-04-14 20:36:53,Running Shoes,Sports,1,99.99
ORD-10507,CUST-410,2026-04-06 07:28:20,Coffee Maker,Home & Garden,1,69.99
ORD-10508,CUST-460,2026-04-18 11:40:12,Action Figure,Toys,1,14.99
ORD-10509,CUST-572,2026-03-27 09:40:14,Tennis Racket,Sports,1,119.99
ORD-10510,CUST-477,2026-03-15 00:57:29,Blender,Home & Garden,1,49.99
ORD-10511,CUST-192,2026-02-18 11:18:59,RC Car,Toys,1,49.99
ORD-10512,CUST-493,2026-04-16 21:39:44,Tennis Racket,Sports,1,119.99
ORD-10513,CUST-856,2026-04-10 13:48:03,Smartwatch,Electronics,1,149.99
ORD-10514,CUST-685,2025-12-02 08:07:58,Jacket,Clothing,1,89.99
ORD-10515,CUST-587,2025-11-23 06:58:34,Action Figure,Toys,1,14.99
ORD-10516,CUST-163,2026-02-12 12:06:14,Tennis Racket,Sports,1,119.99
ORD-10517,CUST-451,2026-04-05 02:49:34,4K Monitor,Electronics,1,299.99
ORD-10518,CUST-276,2026-04-21 21:55:37,Smartwatch,Electronics,1,149.99
ORD-10519,CUST-548,2026-01-02 20:57:02,Tennis Racket,Sports,1,119.99
ORD-10520,CUST-724,2026-03-12 19:20:56,Jeans,Clothing,1,49.99
ORD-10521,CUST-389,2026-02-13 03:38:42,Yoga Mat,Sports,1,29.99
ORD-10522,CUST-446,2026-04-20 08:01:02,RC Car,Toys,1,49.99
ORD-10523,CUST-746,2026-04-08 05:50:04,Tool Set,Home & Garden,1,129.99
ORD-10524,CUST-196,2026-04-07 20:54:11,Board Game,Toys,2,39.99
ORD-10525,CUST-390,2026-02-25 07:01:15,Coffee Maker,Home & Garden,2,69.99
ORD-10526,CUST-772,2026-02-17 23:51:30,RC Car,Toys,3,49.99
ORD-10527,CUST-441,2026-01-27 04:21:17,4K Monitor,Electronics,1,299.99
ORD-10528,CUST-244,2025-12-06 19:13:07,Planter,Home & Garden,1,24.99
ORD-10529,CUST-771,2026-04-10 10:41:09,Yoga Mat,Sports,1,29.99
ORD-10530,CUST-825,2026-04-05 08:27:17,4K Monitor,Electronics,1,299.99
ORD-10531,CUST-485,2026-04-23 00:53:19,Tool Set,Home & Garden,3,129.99
ORD-10532,CUST-786,2026-04-22 18:13:40,Action Figure,Toys,1,14.99
ORD-10533,CUST-786,2026-03-08 05:04:39,Dumbbells,Sports,1,59.99
ORD-10534,CUST-118,2026-03-31 21:47:23,Planter,Home & Garden,1,24.99
ORD-10535,CUST-319,2026-04-18 00:29:52,Tool Set,Home & Garden,4,129.99
ORD-10536,CUST-597,2026-04-08 23:30:56,Jacket,Clothing,1,89.99
ORD-10537,CUST-240,2026-01-22 14:00:42,T-Shirt,Clothing,1,19.99
ORD-10538,CUST-203,2026-02-22 21:11:39,Action Figure,Toys,2,14.99
ORD-10539,CUST-856,2025-12-28 18:03:10,Action Figure,Toys,1,14.99
ORD-10540,CUST-444,2026-04-18 21:04:54,RC Car,Toys,1,49.99
ORD-10541,CUST-485,2026-03-14 04:55:49,T-Shirt,Clothing,1,19.99
ORD-10542,CUST-809,2026-01-19 03:10:33,RC Car,Toys,3,49.99
ORD-10543,CUST-269,2026-03-21 14:03:21,Tennis Racket,Sports,1,119.99
ORD-10544,CUST-473,2026-03-15 13:55:53,Sneakers,Clothing,5,79.99
ORD-10545,CUST-725,2026-02-09 18:52:33,Blender,Home & Garden,2,49.99
ORD-10546,CUST-559,2025-12-24 17:15:55,Sneakers,Clothing,1,79.99
ORD-10547,CUST-416,2026-03-21 13:43:11,Running Shoes,Sports,4,99.99
ORD-10548,CUST-298,2026-03-03 21:36:59,Planter,Home & Garden,2,24.99
ORD-10549,CUST-684,2026-04-01 05:59:08,Tennis Racket,Sports,1,119.99
ORD-10550,CUST-388,2026-03-03 21:11:04,Yoga Mat,Sports,1,29.99
ORD-10551,CUST-528,2026-04-09 05:26:57,Jeans,Clothing,3,49.99
ORD-10552,CUST-719,2026-03-07 18:50:42,T-Shirt,Clothing,3,19.99
ORD-10553,CUST-153,2026-03-08 20:59:48,Running Shoes,Sports,3,99.99
ORD-10554,CUST-667,2026-04-11 14:18:18,Mechanical Keyboard,Electronics,2,89.99
ORD-10555,CUST-628,2026-02-16 09:34:32,Mechanical Keyboard,Electronics,1,89.99
ORD-10556,CUST-881,2025-12-29 22:58:04,Jeans,Clothing,1,49.99
ORD-10557,CUST-625,2025-11-24 14:24:22,T-Shirt,Clothing,3,19.99
ORD-10558,CUST-193,2026-03-30 11:31:10,Sneakers,Clothing,3,79.99
ORD-10559,CUST-457,2026-03-15 19:55:08,Wireless Earbuds,Electronics,1,49.99
ORD-10560,CUST-505,2026-03-25 02:23:14,Action Figure,Toys,1,14.99
ORD-10561,CUST-495,2026-01-16 03:05:37,4K Monitor,Electronics,1,299.99
ORD-10562,CUST-128,2025-12-30 12:48:36,Tool Set,Home & Garden,4,129.99
ORD-10563,CUST-831,2025-11-15 18:29:45,Tool Set,Home & Garden,2,129.99
ORD-10564,CUST-240,2026-02-08 15:23:21,Smartwatch,Electronics,1,149.99
ORD-10565,CUST-583,2026-03-12 07:31:19,T-Shirt,Clothing,2,19.99
ORD-10566,CUST-580,2026-02-14 19:05:17,Tennis Racket,Sports,2,119.99
ORD-10567,CUST-181,2026-02-21 02:49:41,Wireless Earbuds,Electronics,1,49.99
ORD-10568,CUST-253,2026-04-14 05:16:05,Board Game,Toys,4,39.99
ORD-10569,CUST-723,2026-02-08 06:52:03,Action Figure,Toys,1,14.99
ORD-10570,CUST-894,2026-03-03 02:38:19,Blender,Home & Garden,1,49.99
ORD-10571,CUST-224,2026-04-02 09:44:34,Smartwatch,Electronics,1,149.99
ORD-10572,CUST-754,2026-02-15 09:52:24,RC Car,Toys,1,49.99
ORD-10573,CUST-213,2026-03-16 00:47:21,Running Shoes,Sports,1,99.99
ORD-10574,CUST-116,2026-04-10 05:12:12,Action Figure,Toys,1,14.99
ORD-10575,CUST-835,2026-04-18 11:03:04,T-Shirt,Clothing,1,19.99
ORD-10576,CUST-101,2026-01-02 02:13:31,RC Car,Toys,1,49.99
ORD-10577,CUST-684,2026-04-16 07:54:20,Dumbbells,Sports,1,59.99
ORD-10578,CUST-784,2026-02-28 08:01:18,4K Monitor,Electronics,1,299.99
ORD-10579,CUST-469,2026-01-24 12:49:31,4K Monitor,Electronics,5,299.99
ORD-10580,CUST-657,2026-02-24 00:42:41,Action Figure,Toys,2,14.99
ORD-10581,CUST-619,2026-04-21 06:09:05,Board Game,Toys,1,39.99
ORD-10582,CUST-581,2026-02-28 09:33:59,Smartwatch,Electronics,2,149.99
ORD-10583,CUST-482,2026-02-05 06:27:04,Coffee Maker,Home & Garden,2,69.99
ORD-10584,CUST-465,2026-03-17 07:38:04,4K Monitor,Electronics,1,299.99
ORD-10585,CUST-850,2026-01-21 06:29:58,Mechanical Keyboard,Electronics,2,89.99
ORD-10586,CUST-852,2025-12-13 15:22:08,Tool Set,Home & Garden,1,129.99
ORD-10587,CUST-460,2025-12-28 16:22:15,Board Game,Toys,1,39.99
ORD-10588,CUST-758,2025-12-28 11:20:43,Jeans,Clothing,3,49.99
ORD-10589,CUST-801,2026-01-03 05:12:19,Tennis Racket,Sports,5,119.99
ORD-10590,CUST-590,2025-12-31 03:06:35,Jeans,Clothing,3,49.99
ORD-10591,CUST-164,2026-03-18 03:51:34,Tennis Racket,Sports,1,119.99
ORD-10592,CUST-306,2026-01-09 19:51:58,Smartwatch,Electronics,2,149.99
ORD-10593,CUST-142,2026-02-07 21:22:36,Tool Set,Home & Garden,4,129.99
ORD-10594,CUST-627,2026-04-13 12:29:29,Yoga Mat,Sports,5,29.99
ORD-10595,CUST-656,2026-02-25 23:35:49,Running Shoes,Sports,1,99.99
ORD-10596,CUST-871,2026-03-21 03:07:12,Jacket,Clothing,1,89.99
ORD-10597,CUST-899,2026-01-07 18:47:32,Smartwatch,Electronics,3,149.99
ORD-10598,CUST-439,2026-01-11 23:51:06,Coffee Maker,Home & Garden,1,69.99
ORD-10599,CUST-476,2025-11-30 10:49:45,Dumbbells,Sports,3,59.99
ORD-10600,CUST-861,2026-01-07 01:05:32,Tennis Racket,Sports,3,119.99
ORD-10601,CUST-495,2026-01-28 01:39:58,Tool Set,Home & Garden,5,129.99
ORD-10602,CUST-608,2026-01-08 19:02:07,Running Shoes,Sports,1,99.99
ORD-10603,CUST-631,2025-12-17 16:07:22,Coffee Maker,Home & Garden,3,69.99
ORD-10604,CUST-844,2025-12-26 13:57:00,Dumbbells,Sports,1,59.99
ORD-10605,CUST-716,2026-02-24 05:56:39,Jeans,Clothing,1,49.99
ORD-10606,CUST-428,2026-01-14 19:48:50,Mechanical Keyboard,Electronics,1,89.99
ORD-10607,CUST-776,2026-02-10 16:49:29,Blender,Home & Garden,1,49.99
ORD-10608,CUST-717,2026-03-01 18:37:14,Dumbbells,Sports,1,59.99
ORD-10609,CUST-554,2026-03-23 14:59:11,Planter,Home & Garden,1,24.99
ORD-10610,CUST-844,2025-11-29 18:02:14,Planter,Home & Garden,2,24.99
ORD-10611,CUST-545,2026-04-03 23:59:59,Coffee Maker,Home & Garden,2,69.99
ORD-10612,CUST-158,2026-03-16 16:40:25,4K Monitor,Electronics,2,299.99
ORD-10613,CUST-515,2025-12-15 12:44:21,Planter,Home & Garden,1,24.99
ORD-10614,CUST-867,2026-04-11 07:12:18,Jeans,Clothing,5,49.99
ORD-10615,CUST-246,2026-04-15 19:03:40,RC Car,Toys,2,49.99
ORD-10616,CUST-548,2025-12-08 13:08:29,Smartwatch,Electronics,1,149.99
ORD-10617,CUST-341,2026-01-27 18:38:47,Planter,Home & Garden,1,24.99
ORD-10618,CUST-680,2026-04-04 16:22:15,Smartwatch,Electronics,2,149.99
ORD-10619,CUST-795,2026-03-29 18:23:06,Tennis Racket,Sports,4,119.99
ORD-10620,CUST-480,2026-01-10 09:11:37,Tennis Racket,Sports,2,119.99
ORD-10621,CUST-687,2026-01-15 10:06:06,T-Shirt,Clothing,1,19.99
ORD-10622,CUST-507,2026-02-11 14:55:40,Tool Set,Home & Garden,2,129.99
ORD-10623,CUST-355,2026-02-27 08:33:01,Mechanical Keyboard,Electronics,1,89.99
ORD-10624,CUST-290,2026-03-15 14:16:44,Running Shoes,Sports,1,99.99
ORD-10625,CUST-675,2026-02-11 09:23:29,Mechanical Keyboard,Electronics,1,89.99
ORD-10626,CUST-366,2026-02-24 11:31:35,Tennis Racket,Sports,1,119.99
ORD-10627,CUST-726,2026-03-29 16:24:54,Blender,Home & Garden,2,49.99
ORD-10628,CUST-602,2025-11-28 12:54:07,Jacket,Clothing,1,89.99
ORD-10629,CUST-175,2026-01-23 12:00:02,Tennis Racket,Sports,1,119.99
ORD-10630,CUST-830,2026-03-26 02:10:17,Tennis Racket,Sports,5,119.99
ORD-10631,CUST-798,2026-04-13 08:52:57,Tool Set,Home & Garden,2,129.99
ORD-10632,CUST-826,2026-03-02 19:39:54,4K Monitor,Electronics,1,299.99
ORD-10633,CUST-397,2026-03-05 08:46:13,Blender,Home & Garden,3,49.99
ORD-10634,CUST-828,2025-12-22 23:44:34,Jeans,Clothing,2,49.99
ORD-10635,CUST-620,2026-02-22 11:05:55,Sneakers,Clothing,1,79.99
ORD-10636,CUST-305,2026-03-05 10:15:42,T-Shirt,Clothing,1,19.99
ORD-10637,CUST-605,2026-01-21 16:43:20,Wireless Earbuds,Electronics,1,49.99
ORD-10638,CUST-686,2026-01-26 11:05:18,Planter,Home & Garden,1,24.99
